"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2006-09-21,332.1466119192,332.1466119192,332.1466119192,333.094428774624,333.208691270292,334.537578421083,338.425866933837,338.807751662864,339.275213440739,342.189154165087,359.951012657314,364.716879703484,364.716879703484,367.438712570702,367.438712570702,368.44048708142,368.44048708142,368.44048708142,375.625197095948,375.625197095948,375.625197095948,378.555960767083,378.555960767083,378.484081707887,378.594180420421,378.355066434642,378.355066434642,378.416070803249,381.749452447613,451.122141305893,451.122141305893,451.122141305893,451.26905181312,451.547464179499,451.61825413729,451.762059563089,451.762059563089,680.3730612368,680.3730612368,682.444125517408,682.673098747407,682.222803832956,682.325471073105,689.614963774078,690.730100452604,793.323339427865,802.377642615804,806.729311662517,806.021458135394,805.79390863894,809.053187389093,808.597047745005,808.344927368868,807.965950381809,807.965950381809,861.15083872321,861.15083872321,861.15083872321,861.15083872321,861.055879600281,863.096982246403,874.906587203788,876.460877805088,881.632310778458,1000.59590974435,1000.5578102426,1034.06346729812
2006-09-22,325.038191225283,325.038191225283,325.038191225283,326.250476538381,326.386580065897,328.750620442227,332.839768564622,333.435094543306,334.271554233087,337.313260917696,354.819221332613,360.15795957721,360.15795957721,363.50305504715,363.50305504715,365.408723978062,365.408723978062,365.408723978062,372.783715777982,372.783715777982,372.783715777982,377.014698167824,377.014698167824,377.215120233732,377.358758098515,377.590477053665,377.590477053665,377.897169254787,381.191790772783,450.130252169373,450.130252169373,450.130252169373,450.524569206367,450.858873893086,451.183787712559,451.454815093465,451.454815093465,723.347236763,723.347236763,723.413059493388,722.929983918523,722.133603731619,721.883594177775,727.523467158441,727.372802175995,831.235164857591,838.877129139425,842.589804207825,841.226183477236,840.636545712749,843.285483906083,842.369326443931,841.702473182141,840.931587363101,840.931587363101,888.312170029972,888.312170029972,888.312170029972,888.312170029972,887.937956398885,889.028431794402,901.05816950155,901.713538422356,905.88078513523,1021.1913568443,1020.94129588348,1052.60855854603
2006-09-23,316.341734634994,316.341734634994,316.341734634994,317.715278315512,317.864385474485,320.965810367164,325.190612831872,325.946886771943,327.073312354797,330.196048350582,347.340763606161,353.130892552012,353.130892552012,357.023496474234,357.023496474234,359.7920930107,359.7920930107,359.7920930107,367.349617907048,367.349617907048,367.349617907048,372.983696441573,372.983696441573,373.494191931143,373.676211100583,374.470942494874,374.470942494874,375.077135542646,378.388427356332,446.888814271792,446.888814271792,446.888814271792,447.607898451509,448.022432071483,448.693364135853,449.143124079751,449.143124079751,776.088862444867,776.088862444867,774.963913183026,774.044771037825,773.038076228349,772.566816055262,777.027249746497,775.989476979634,881.782679208502,888.196718941067,891.400924857264,889.549026910781,888.690032212608,890.853655014905,889.585023111932,888.593661474934,887.514699349056,887.514699349056,930.295865133565,930.295865133565,930.295865133565,930.295865133565,929.764505080132,930.148993322263,942.495329302444,942.484871055217,946.423209894552,1057.18143842151,1056.84967931179,1086.83357239644
2006-09-24,307.646379351041,307.646379351041,307.646379351041,309.083563206558,309.238407035534,312.617323031056,317.0084404244,317.883871856234,319.174566020752,322.396239405495,339.386788125965,345.398520683367,345.398520683367,349.69801683578,349.69801683578,352.971472117584,352.971472117584,352.971472117584,361.13321359473,361.13321359473,361.13321359473,367.710404673844,367.710404673844,368.411171662811,368.633353348726,369.881792128384,369.881792128384,370.94926136041,374.651852784218,442.60848813395,442.60848813395,442.60848813395,443.517120006964,443.981375256985,445.086582280466,445.823922593888,445.823922593888,828.066232084085,828.066232084085,828.453215882362,828.265775471189,827.95536154971,827.701428708686,835.903521462759,836.026545395014,953.608411893035,960.711287855552,967.398415343455,970.399914900534,977.387739141022,995.170239534787,996.687177509127,995.983254772126,996.338158977359,996.338158977359,1041.93582799797,1041.93582799797,1041.93582799797,1041.93582799797,1042.33749340494,1048.36635143034,1067.39779334402,1076.41440148075,1096.29786195318,1220.36626825696,1220.63994195257,1258.16408934004
2006-09-25,304.837033057633,304.837033057633,304.837033057633,306.322905181771,306.468094404756,309.145790215663,313.734425471628,314.574289990419,315.580768862607,319.258766791106,337.365450578108,342.399140816501,342.399140816501,346.002644672865,346.002644672865,348.506794720496,348.506794720496,348.506794720496,356.661248572941,356.661248572941,356.661248572941,362.766380341095,362.766380341095,363.445789989421,363.660063850628,364.921500970494,364.921500970494,365.847687628613,369.468897113917,436.858934662043,436.858934662043,436.858934662043,437.973768879377,438.491445388477,439.684868284014,440.419387915746,440.419387915746,862.318433191943,862.318433191943,863.506746783945,863.356342959325,862.72940214959,862.65264783744,869.329246377242,869.77139093008,987.834098999608,994.765658612965,1000.7291876517,999.686982694209,999.470300974938,1010.14039842194,1010.24690898704,1010.22277700221,1009.95453503764,1009.95453503764,1056.84954947499,1056.84954947499,1056.84954947499,1056.84954947499,1056.8459249263,1063.71628957636,1079.79537073699,1085.29344247439,1100.98240794295,1217.08208014984,1218.13096218764,1253.7130117675
2006-09-26,299.196723501528,299.196723501528,299.196723501528,300.44785819869,300.594957919499,303.146110643126,307.362063136185,308.096100156005,309.139523945799,312.950698611148,331.222164511174,337.012977905547,337.012977905547,340.746984098201,340.746984098201,343.338587257384,343.338587257384,343.338587257384,351.130269197825,351.130269197825,351.130269197825,357.365482679088,357.365482679088,358.094815712748,358.303949606296,359.642616903666,359.642616903666,360.57395773048,364.105059741915,430.8037611054,430.8037611054,430.8037611054,431.984200723326,432.513891284615,433.783683826956,434.559560795013,434.559560795013,880.727473078756,880.727473078756,883.247608866518,883.616639507195,883.271485739089,883.464190405969,890.378573963267,891.591154819695,1013.82805291793,1020.63065362385,1026.62305047334,1025.71289927264,1025.41992512254,1034.37817418776,1034.06751326106,1033.82431183572,1033.34128220803,1033.34128220803,1081.39674943797,1081.39674943797,1081.39674943797,1081.39674943797,1081.22352763629,1087.48559643359,1102.04388882085,1106.05770908444,1119.46789865786,1231.12269883256,1231.64953012561,1265.66746545085
2006-09-27,295.100090924429,295.100090924429,295.100090924429,296.136503798501,296.271198065996,298.364810939196,302.314084902048,302.922671599375,303.819470429724,307.473163642366,325.284388834853,331.172994398082,331.172994398082,334.971866536203,334.971866536203,337.717466792967,337.717466792967,337.717466792967,345.26293314767,345.26293314767,345.26293314767,351.621042290663,351.621042290663,352.398981798408,352.612616508144,354.037218461561,354.037218461561,355.007245264291,358.459665950228,424.475446873447,424.475446873447,424.475446873447,425.700697286982,426.237863631908,427.564276214355,428.370576625241,428.370576625241,885.78073443798,885.78073443798,889.456689558536,890.277481517738,890.194421989644,890.639508083697,897.918061480903,899.925726168318,1027.53295599504,1034.40373525773,1040.42029375251,1039.94879283063,1039.88823316619,1047.89994907478,1047.75474267754,1047.74135960385,1047.46695698273,1047.46695698273,1096.89957343314,1096.89957343314,1096.89957343314,1096.89957343314,1096.83936152492,1103.09083625053,1116.86164346663,1120.67126593262,1133.02239076471,1244.61269366247,1244.95096185534,1278.52619982169
2006-09-28,291.833420274399,291.833420274399,291.833420274399,292.731453980858,292.858445211866,294.574657111464,298.315940259619,298.828711195175,299.58186643703,303.009543731213,320.157500013675,325.836376546173,325.836376546173,329.493147321969,329.493147321969,332.190898026391,332.190898026391,332.190898026391,339.465542094746,339.465542094746,339.465542094746,345.774379434525,345.774379434525,346.57340389163,346.788750902518,348.261650573082,348.261650573082,349.256124237818,352.620027371886,417.957187667235,417.957187667235,417.957187667235,419.214526504848,419.755031879129,421.122529069107,421.950860376014,421.950860376014,882.363296168921,882.363296168921,886.737518354464,887.844576457276,887.93571791576,888.546711269524,895.989430040147,898.530003484552,1032.29961418361,1039.1406783148,1045.08880030174,1044.95511638621,1045.07858174418,1052.367648983,1052.40713348963,1052.60385735451,1052.53039236166,1052.53039236166,1101.82028561846,1101.82028561846,1101.82028561846,1101.82028561846,1101.90047009583,1108.10717773935,1121.4333684415,1125.33715469436,1137.20738618735,1252.43298609545,1252.71730644688,1286.35486355906
2006-09-29,288.964483051384,288.964483051384,288.964483051384,289.793317728732,289.917096576256,291.401136847762,295.036104946453,295.493369226611,296.147929655439,299.376740500756,315.889014788135,321.299538159633,321.299538159633,324.768883259158,324.768883259158,327.291410105108,327.291410105108,327.291410105108,334.254163569706,334.254163569706,334.254163569706,340.289597636962,340.289597636962,341.052984301619,341.264870884223,342.693020499752,342.693020499752,343.664126504018,346.909730256528,411.592309583328,411.592309583328,411.592309583328,412.83286400607,413.364336982894,414.725716732163,415.553011110175,415.553011110175,875.363047720656,875.363047720656,879.986433749558,881.205350433955,881.376846286133,882.060308378498,889.417948893536,892.181254340871,1032.09715902161,1038.77136068633,1044.57206211329,1044.63253107127,1044.86120260265,1051.53654244098,1051.68955995258,1052.01054184882,1052.05901581902,1052.05901581902,1099.70957466058,1099.70957466058,1099.70957466058,1099.70957466058,1099.88029122126,1105.86049192429,1118.89769016921,1122.8277621339,1134.31494435029,1255.48871209183,1255.74805394264,1289.39637190512
2006-09-30,287.099877942374,287.099877942374,287.099877942374,288.018507145296,288.151179700549,289.438512655761,293.359565692413,293.894696385227,294.493555759399,297.640204013266,313.70974776057,318.583382084653,318.583382084653,321.686245813821,321.686245813821,323.780624306386,323.780624306386,323.780624306386,330.363164450315,330.363164450315,330.363164450315,335.826411157389,335.826411157389,336.477331028122,336.706939664408,337.943694478756,337.943694478756,338.811670638264,341.900515109546,406.109102613378,406.109102613378,406.109102613378,407.232317742081,407.748751155122,409.089297402469,409.90496297633,409.90496297633,875.701112894859,875.701112894859,879.729685317306,880.727771901295,881.425853406883,882.250169093442,890.09845053253,893.96694028162,1048.69575498741,1063.44366861464,1076.33953167688,1075.73165081502,1076.33981747933,1085.95800040207,1085.50655292524,1085.42309533228,1085.06291338656,1085.06291338656,1139.54786335266,1139.54786335266,1139.54786335266,1139.54786335266,1139.09912836277,1142.81931690438,1155.61278910288,1157.56509626173,1166.85170431851,1292.68588284638,1292.44158839588,1325.50940422492
